Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
BUENOS AIRES,Ayacucho,Udaquiola,91,0,0,0,0,1,1,0,0,0
BUENOS AIRES,Azul,16 de Julio,111,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Azul,Ariel,16,0,0,0,0,0,0,0,0,1
CHACO,Quitilipi,Villa El Palmar,879,0,0,0,0,0,1,0,0,1
BUENOS AIRES,General Villegas,Santa Regina,554,0,1,0,0,0,0,1,0,1
BUENOS AIRES,General Villegas,Villa Saboya,331,0,0,0,0,0,0,1,0,1
BUENOS AIRES,General Villegas,Villa Sauze,423,0,0,0,0,0,0,1,0,0
BUENOS AIRES,Guaminí,Arroyo Venado,56,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Guaminí,Casbas,4450,0,0,1,0,0,1,1,1,1
BUENOS AIRES,Guaminí,Garré,1036,0,0,0,1,0,0,1,0,1
BUENOS AIRES,Guaminí,Guaminí,2845,0,0,0,1,0,1,1,1,1
BUENOS AIRES,Guaminí,Laguna Alsina (Est. Bonifacio),1677,0,0,0,0,0,1,1,0,0
BUENOS AIRES,Hipólito Yrigoyen,Henderson,8645,1,0,0,0,0,1,1,1,1
BUENOS AIRES,Hipólito Yrigoyen,Herrera Vegas,115,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Hurlingham,Hurlingham,63307,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Hurlingham,Villa Santos Tesei,66463,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Pinamar,Pinamar,25397,1,1,0,1,1,0,1,1,1
BUENOS AIRES,Pinamar,Valeria Del Mar,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Presidente Perón,Barrio America Unida,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Presidente Perón,Guernica,80824,1,1,1,0,0,1,1,1,1
BUENOS AIRES,Puán,17 de Agosto,319,0,0,0,0,0,0,1,0,0
BUENOS AIRES,Puán,Azopardo,95,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Puán,Bordenave,852,0,0,0,1,1,1,1,0,0
BUENOS AIRES,Puán,Darregueira,5547,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Puán,Estela,2,0,0,0,0,0,0,0,0,1
BUENOS AIRES,Puán,Felipe Solá,626,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Puán,López Lecube,32,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Puán,Puán,4743,0,1,0,0,1,1,1,1,1
BUENOS AIRES,Puán,San Germán,152,0,0,0,0,0,1,1,0,0
CABA,COMUNA 02,RECOLETA,157932,1,1,1,1,1,1,1,1,1
CATAMARCA,Tinogasta,Tinogasta,11485,1,0,0,1,1,0,1,0,1
CATAMARCA,Valle Viejo,El Bañado,0,0,0,0,0,0,0,0,0,0
CATAMARCA,Valle Viejo,El Portezuelo,410,0,0,0,0,1,0,0,1,0
CATAMARCA,Valle Viejo,Huaycama,158,0,0,0,0,0,0,0,0,0
CATAMARCA,Valle Viejo,Las Tejas,351,0,0,0,0,0,0,0,1,1
CATAMARCA,Valle Viejo,Polcos,0,0,0,0,1,0,0,0,0,0
CATAMARCA,Valle Viejo,Pozo Del Mistol,0,0,0,0,1,0,0,0,0,0
CATAMARCA,Valle Viejo,San Isidro,25674,0,0,0,1,0,1,0,1,1
CATAMARCA,Valle Viejo,Santa Cruz,122,0,0,0,0,0,0,0,0,0
CABA,COMUNA 10,VILLA REAL,13419,1,1,1,1,1,1,1,1,1
CORDOBA,Unión,Canals,8645,1,0,0,1,0,1,1,1,1
CORDOBA,Unión,Chilibroste,576,1,0,0,1,0,1,1,0,0
CORDOBA,Unión,Cintra,1182,1,0,0,1,1,1,1,1,0
CORDOBA,Unión,Colonia Bismarck,373,0,1,0,0,0,1,1,0,0
CORDOBA,Unión,Colonia Bremen,117,0,0,0,0,0,0,0,0,0
MENDOZA,Lavalle,Jocolí,684,0,0,0,0,0,1,0,0,0
MENDOZA,Lavalle,Jocolí Viejo,422,0,0,0,0,0,1,0,0,0
JUJUY,Ledesma,Fraile Pintado,13300,1,0,0,0,1,1,1,1,1
JUJUY,Ledesma,Libertad,138,0,0,0,0,0,0,0,0,0
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),46642,1,1,0,1,1,1,1,1,1
JUJUY,Ledesma,Maíz Negro,0,0,0,0,0,0,0,0,0,0
JUJUY,Ledesma,Paulina,429,0,0,0,0,0,0,0,0,0
JUJUY,Ledesma,Pueblo Ledesma,0,0,0,0,0,0,0,0,1,1
JUJUY,Ledesma,Yuto,6301,0,0,0,0,0,1,0,1,1
JUJUY,Palpalá,Carahunco,162,1,0,0,0,0,0,1,0,0
JUJUY,Palpalá,Centro Forestal,402,1,0,0,0,0,0,1,0,0
JUJUY,Palpalá,Mina 9 de Octubre,0,0,0,0,0,0,0,0,0,0
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),50183,1,1,0,1,1,1,1,1,1
JUJUY,Palpalá,Rio Blanco,0,0,0,0,0,0,0,0,1,1
JUJUY,Rinconada,Casa Colorada,59,0,0,0,0,0,0,0,0,0
JUJUY,Rinconada,Coyaguaima,83,0,0,0,1,0,0,0,0,0
JUJUY,Rinconada,Lagunillas de Farallón,264,0,0,0,0,0,0,0,0,0
JUJUY,Rinconada,Liviara,46,0,0,0,0,1,0,0,0,0
JUJUY,Rinconada,Loma Blanca,134,0,0,0,0,1,0,0,0,0
JUJUY,Rinconada,Nuevo Pirquitas,672,0,0,0,1,1,0,1,0,0
JUJUY,Rinconada,Orosmayo,82,0,0,0,1,0,0,0,0,0
MISIONES,Candelaria,Santa Ana,4985,1,0,0,0,0,0,1,1,1
MISIONES,Capital,Barrio Nuevo Garupa,375,0,0,0,0,0,0,0,0,0
MISIONES,Capital,Garupá,13595,1,1,0,1,0,1,1,1,1
MISIONES,Capital,Nemesio Parma,960,0,0,0,0,0,1,0,1,1
MISIONES,Capital,Posadas,275028,1,1,0,1,1,1,1,1,1
MISIONES,Capital,Posadas (Extensión),0,0,0,0,0,0,0,0,1,1
MISIONES,Concepción,Barra Concepción,39,0,0,0,0,0,0,0,0,0
MISIONES,Concepción,Concepción de la Sierra,6332,0,1,0,1,1,1,1,1,1
MISIONES,Concepción,La Corita,279,0,1,0,0,0,0,0,0,1
MISIONES,Concepción,Santa María,199,0,0,0,0,0,0,0,0,0
MISIONES,Eldorado,9 de Julio,339,0,0,0,0,0,0,1,0,0
MISIONES,Eldorado,9 de Julio Kilómetro 20,1528,0,0,0,0,0,0,0,0,1
MISIONES,Eldorado,Colonia Victoria,1461,1,0,0,0,0,0,1,0,0
MISIONES,Eldorado,Eldorado,57323,1,0,0,0,1,0,1,1,1
MISIONES,Eldorado,María Magdalena,2525,0,0,0,0,0,0,1,0,1
SALTA,Cachi,Cachi,2616,0,0,0,1,1,1,1,1,1
SALTA,Cachi,Payogasta,532,0,0,0,0,0,1,1,0,1
SALTA,Cafayate,Cafayate,13698,1,0,0,1,1,1,1,1,1
SALTA,Cafayate,Tolombón,300,0,0,0,0,0,0,0,0,1
SALTA,Capital,Atocha,730,0,0,0,1,0,1,0,1,1
SALTA,Capital,El Tipal - La Almudena,0,0,0,0,0,1,1,0,1,1
SALTA,Capital,La Ciénaga y Barrio San Rafael,5342,0,0,0,0,0,1,0,0,1
SALTA,Capital,Las Costas,442,0,0,0,0,0,1,0,1,0
SALTA,Capital,Salta,520683,1,1,1,1,1,1,1,1,1
SALTA,Capital,Villa San Lorenzo,7004,1,1,0,1,1,1,1,1,1
SALTA,Cerrillos,Barrio El Congreso,0,0,0,0,1,0,0,0,0,1
SALTA,Cerrillos,Barrio Las Tunas,0,0,0,0,1,0,0,0,0,1
SALTA,Cerrillos,Barrio Los Olmos,0,0,0,0,0,0,0,0,0,0
SALTA,Cerrillos,Barrio Los Pinares,0,1,0,0,1,0,1,0,0,0
SAN LUIS,General Pedernera,La Ribera,0,0,0,0,0,0,0,0,1,1
SAN LUIS,General Pedernera,Las Isletas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,General Pedernera,Lavaisse,68,0,0,0,0,0,1,0,0,0
SAN LUIS,General Pedernera,Liborio Luna,0,0,0,0,0,0,0,0,1,1
SAN LUIS,General Pedernera,Nación Ranquel,57,0,0,0,0,0,0,0,0,0
SAN LUIS,General Pedernera,Rio Quinto,0,0,0,0,0,0,0,0,0,0
SAN LUIS,General Pedernera,San José del Morro,91,0,0,0,0,0,1,0,0,0
SAN LUIS,General Pedernera,Villa Mercedes,111391,1,1,1,1,0,1,1,1,1
SAN LUIS,General Pedernera,Villa Reynolds,647,0,0,0,0,0,0,0,1,1
SAN LUIS,General Pedernera,Villa Salles,76,0,0,0,0,0,1,0,0,0
SAN LUIS,Gobernador Dupuy,Anchorena,631,0,0,1,0,0,1,1,0,1
SAN LUIS,Gobernador Dupuy,Arizona,1040,0,0,1,0,0,1,1,0,1
SAN LUIS,Gobernador Dupuy,Bagual,230,0,0,0,0,0,1,1,0,0
SAN LUIS,Gobernador Dupuy,Batavia,349,0,0,0,0,1,1,1,0,0
SAN LUIS,Gobernador Dupuy,Buena Esperanza,2933,0,0,0,0,1,1,1,0,1
SAN LUIS,Gobernador Dupuy,Fortín El Patria,480,0,0,0,0,0,1,1,0,1
SAN LUIS,Gobernador Dupuy,Fortuna,82,0,0,1,0,0,1,1,0,0
SAN LUIS,Gobernador Dupuy,La Maroma,14,0,0,0,0,1,0,0,0,0
SAN LUIS,Gobernador Dupuy,Los Overos,24,0,0,0,0,0,0,0,0,0
SANTA FE,General López,Hughes,4598,0,0,0,1,0,0,1,1,1
SANTA FE,General López,La Chispa,352,0,0,0,0,0,1,1,0,0
SANTA FE,General López,Labordeboy,928,1,0,0,0,0,1,1,0,1
SANTA FE,General López,Lazzarino,350,0,0,0,0,0,0,0,0,1
SANTA FE,General López,Maggiolo,1701,1,0,0,0,0,1,1,1,1
SANTA FE,General López,María Teresa,3523,1,1,0,0,0,1,1,1,1
SANTA FE,General López,Melincué (Est. San Urbano),2139,0,0,0,0,0,1,1,1,1
SANTA FE,General López,Miguel Torres,373,0,1,0,0,0,0,0,0,0
SANTA FE,General López,Murphy,3630,0,0,0,1,0,0,1,1,1
SANTA FE,General López,Rufino,18727,1,0,0,1,0,0,1,1,1
SANTA FE,General López,San Eduardo,928,1,0,0,0,0,0,1,0,1
SANTA FE,General López,San Francisco de Santa Fe,279,0,0,0,1,1,0,1,0,1
SANTA FE,Iriondo,Colonia Médici,13,0,0,0,0,0,1,0,0,0
SANTA FE,San Lorenzo,Capitán Bermúdez,29218,1,1,0,1,0,0,1,1,1
SANTA FE,San Lorenzo,Carcarañá,16277,1,0,0,0,0,0,1,1,1
SANTA FE,San Lorenzo,Coronel Arnold,857,1,0,0,1,0,0,1,0,1
SANTA FE,San Lorenzo,Fray Luis Beltrán,15176,1,1,0,1,0,0,1,1,1
SANTA FE,San Lorenzo,Fuentes,2791,1,0,0,1,0,0,1,1,1
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),836,0,1,0,0,0,1,1,0,1
SANTA FE,San Lorenzo,Puerto General San Martín,13243,0,0,0,1,1,1,0,1,1
SANTA FE,San Lorenzo,Pujato,3370,1,0,0,0,0,1,1,1,1
SANTA FE,San Lorenzo,Ricardone,2570,1,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,1060,0,0,0,1,1,1,0,0,1
SANTIAGO DEL ESTERO,General Taboada,La Nena,91,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,3833,0,1,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,455,0,1,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Guasayán,Lavalle,1554,0,0,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Guasayán,San Pedro,1997,0,0,0,0,0,1,0,1,1
SANTIAGO DEL ESTERO,Jiménez,El Arenal,54,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,1466,0,0,0,0,1,0,0,0,1
SANTIAGO DEL ESTERO,Jiménez,El Charco,178,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Jiménez,El Rincón,363,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,Gramilla,409,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,87,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu Semaul,65,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,3249,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Jiménez,San Pedro,264,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,735,0,0,0,0,1,0,0,0,1
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,143,0,0,0,0,1,1,1,0,0
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,1172,0,0,0,1,1,1,1,0,1
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,7201,1,0,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,1723,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,Juan F. Ibarra,Yuchán,536,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),10996,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,Mitre,Villa Unión,510,0,1,0,0,1,0,0,0,1
SANTIAGO DEL ESTERO,Moreno,Aerolito,249,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Alhuampa,471,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Hasse,347,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,156,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,1624,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Moreno,Libertad,153,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Lilo Viejo,416,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Patay,232,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),439,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Quimilí,15052,1,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Moreno,Roversi,185,0,0,0,0,1,0,0,0,0
TIERRA DEL FUEGO,Ushuaia,Laguna Escondida,129,0,0,0,0,1,0,0,1,1
TIERRA DEL FUEGO,Ushuaia,Ushuaia,56593,1,1,1,1,1,1,1,1,1
TUCUMAN,Burruyacú,7 de Abril,492,0,0,0,0,1,0,0,0,0
TUCUMAN,Burruyacú,Barrio San Jorge,394,0,0,0,0,0,0,0,0,1
TUCUMAN,Burruyacú,El Chañar,2395,0,0,0,0,0,0,1,1,1
TUCUMAN,Burruyacú,El Naranjo,238,0,0,0,0,0,0,0,0,0
TUCUMAN,Burruyacú,Garmendia,3059,0,0,0,0,0,0,1,0,1
TUCUMAN,Burruyacú,La Ramada,1409,0,0,0,0,0,0,1,1,1
TUCUMAN,Burruyacú,Macomitas,481,0,0,0,0,0,0,0,1,1
TUCUMAN,Burruyacú,Piedrabuena,471,0,0,0,0,0,0,0,1,1
TUCUMAN,Burruyacú,Villa Benjamín Aráoz,1409,0,0,0,0,0,0,1,0,1
TUCUMAN,Burruyacú,Villa Burruyacú,2168,0,0,0,0,1,0,0,0,1
TUCUMAN,Burruyacú,Villa Padre Monti,200,0,0,0,0,0,0,1,0,0
TUCUMAN,Monteros,Santa Lucía,5704,1,0,0,0,0,1,1,0,1
TUCUMAN,Monteros,Sargento Moya,575,0,0,0,0,0,1,0,0,0
TUCUMAN,Monteros,Soldado Maldonado,805,0,0,0,0,0,0,0,0,0
TUCUMAN,Monteros,Teniente Berdina,907,0,0,0,0,0,1,0,0,0
TUCUMAN,Monteros,Villa Quinteros,4240,1,0,0,0,0,1,1,1,1
TUCUMAN,Río Chico,Aguilares,32908,1,0,0,0,0,0,1,1,1
TUCUMAN,Río Chico,Ingenio Santa Barbara,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Río Chico,Los Sarmientos,3010,1,0,0,0,0,0,1,0,0
TUCUMAN,Río Chico,Río Chico,758,0,0,0,0,0,0,0,0,0
TUCUMAN,Río Chico,Santa Ana,7871,1,0,0,0,0,0,1,0,1
TUCUMAN,Río Chico,Villa Clodomiro Hileret,699,0,0,0,0,0,0,0,0,0
TUCUMAN,Simoca,Atahona,399,0,0,0,0,0,0,0,1,1
TUCUMAN,Simoca,Monteagudo,880,0,0,0,0,0,0,0,1,1
TUCUMAN,Simoca,Nueva Trinidad,214,0,0,0,0,0,0,0,0,0
TUCUMAN,Simoca,Santa Cruz,187,0,0,0,0,0,0,0,0,0
TUCUMAN,Simoca,Simoca,8351,0,0,0,0,0,1,1,1,1
TUCUMAN,Simoca,Villa Chicligasta,291,0,0,0,0,0,0,0,0,0
TUCUMAN,Tafí del Valle,Amaicha del Valle,1327,0,0,0,1,1,1,1,1,1
TUCUMAN,Tafí del Valle,Colalao del Valle,632,0,0,0,0,0,1,1,0,1
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),548866,1,1,1,1,1,1,1,1,1
TUCUMAN,Chicligasta,Alpachiri,1838,0,0,0,0,0,0,0,1,1
TUCUMAN,Chicligasta,Alto Verde,2341,0,0,0,0,0,0,1,0,1
TUCUMAN,Chicligasta,Arcadia,2072,1,0,0,0,0,0,1,0,0
TUCUMAN,Chicligasta,Concepción,49782,1,1,0,0,0,0,1,1,1
TUCUMAN,Chicligasta,Iltico,466,0,0,0,0,0,0,0,0,1
TUCUMAN,Chicligasta,La Trinidad,4274,1,0,0,0,0,0,1,1,1
TUCUMAN,Chicligasta,Medina,1549,0,0,0,0,0,0,0,0,0
TUCUMAN,Chicligasta,San Roque,593,0,0,0,0,0,0,0,0,0
TUCUMAN,Cruz Alta,Alderetes,41947,1,1,0,1,0,0,0,1,1
TUCUMAN,Cruz Alta,Banda del Río Salí,63226,1,1,0,1,0,1,0,1,1
TUCUMAN,Cruz Alta,Barrio Aeropuerto,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Colombres,5086,0,0,0,0,0,0,1,1,1
TUCUMAN,Cruz Alta,Colonia Mayo - Barrio La Milagrosa,909,0,0,0,0,0,0,0,0,0
TUCUMAN,Cruz Alta,El Bracho,613,0,0,0,0,0,1,1,1,1
TUCUMAN,Cruz Alta,El Corte,0,0,0,0,0,0,0,0,0,1
TUCUMAN,Cruz Alta,El Paraiso,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Ex Ingenio Esperanza,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Ex Ingenio Los Ralos,0,0,0,0,0,0,0,0,0,0
TUCUMAN,Cruz Alta,Ex Ingenio Lujan,0,0,0,0,0,0,0,0,0,0
TUCUMAN,Cruz Alta,Ingenio La Florida,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,La Florida,5959,1,0,0,0,0,1,1,1,1
TUCUMAN,Cruz Alta,Las Cejas,1826,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Lastenia,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Lastenia,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Los Gutierrez,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Los Ralos,9429,0,0,0,0,0,1,1,0,0
TUCUMAN,Cruz Alta,Pacará,830,0,0,0,0,0,1,0,0,0
TUCUMAN,Cruz Alta,Ranchillos,6892,0,0,0,0,0,1,1,1,1
TUCUMAN,Cruz Alta,San Andrés,3153,1,0,0,1,0,0,1,0,1
TUCUMAN,Cruz Alta,Villa Recaste,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Cruz Alta,Villa Tercera,0,0,0,0,0,0,0,0,0,0
TUCUMAN,Famaillá,Barrio Casa Rosada,1141,0,0,0,0,0,0,0,0,1
TUCUMAN,Famaillá,Campo de Herrera,890,0,0,0,0,0,0,0,0,1
TUCUMAN,Famaillá,Ex Ingenio Nueva Baviera,0,0,0,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,3364,1,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Avellaneda,Herrera,1894,0,1,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Avellaneda,Icaño,1975,0,1,0,0,1,1,1,0,1
SANTIAGO DEL ESTERO,Avellaneda,Lugones,1222,0,1,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,1412,0,1,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,1061,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,Banda,Abra Grande,138,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Antajé,210,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Ardiles,203,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Cañada Escobar,269,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,382,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Clodomira,9661,0,0,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Banda,Huyamampa,130,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,La Aurora,736,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,La Banda,106441,0,1,0,0,1,1,0,0,1
SANTA FE,Vera,Calchaquí,9651,1,0,0,0,1,1,1,1,1
SANTA FE,Vera,Cañada Ombú,518,0,0,0,0,1,1,1,0,1
SANTA FE,Vera,Colmena,141,0,0,0,0,1,0,0,0,0
SANTA FE,Vera,Fortín Olmos,1991,0,0,0,0,1,1,1,0,1
SANTA FE,Vera,Garabato,995,0,0,0,0,0,1,1,0,1
SANTA FE,Vera,Golondrina,563,0,0,0,0,0,1,1,0,1
SANTA FE,Vera,Intiyaco,1132,0,0,0,0,1,1,1,0,1
SANTA FE,Vera,Kilómetro 115,182,0,0,0,0,0,1,0,0,0
SANTA FE,Vera,La Gallareta,2189,0,0,0,0,0,1,1,0,1
SANTA FE,Vera,Los Amores,1052,0,0,0,0,0,1,1,0,1
SANTA FE,Vera,Margarita,3534,0,1,0,0,1,1,1,1,1
SANTA FE,Vera,Paraje 29,185,0,0,0,0,1,1,0,0,0
SANTA FE,Vera,Pozo de los Indios,440,0,0,0,0,1,1,0,0,0
SANTA FE,Vera,Pueblo Santa Lucía,185,0,0,0,0,0,1,0,0,1
SANTA FE,Vera,Tartagal (Est. El Tajamar),1599,0,0,0,0,0,1,0,0,1
SANTA FE,Vera,Toba,266,0,0,0,0,1,1,0,0,0
SANTA FE,Vera,Vera (Est. Gobernador Vera),19185,1,0,0,0,0,1,1,1,1
SANTIAGO DEL ESTERO,Aguirre,Argentina,64,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Aguirre,Casares,122,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Aguirre,Malbrán,1098,1,0,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),4678,0,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,6222,0,0,0,1,1,1,1,0,1
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,78,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,Alberdi,Donadeu,559,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,2777,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,313,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,418,0,0,0,1,1,0,0,0,1
SANTIAGO DEL ESTERO,Atamisqui,Medellín,565,0,0,0,1,1,1,0,0,0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,3289,0,0,0,1,1,1,1,1,1
SANTA FE,General Obligado,Berna,629,0,0,0,0,0,1,1,0,1
SANTA FE,General Obligado,El Araza,550,0,0,0,0,0,1,1,0,1
SANTA FE,General Obligado,El Rabón,865,0,1,0,0,1,1,0,0,1
SANTA FE,General Obligado,Florencia,5982,1,1,0,0,1,1,1,1,1
SANTA FE,General Obligado,Guadalupe Norte,654,1,0,0,0,0,0,1,0,1
SANTA FE,General Obligado,Ingeniero Chanourdie,319,0,0,0,0,1,1,1,0,0
SANTA FE,General Obligado,La Isleta,210,0,0,0,0,1,0,0,0,0
SANTA FE,General Obligado,La Sarita,483,0,0,0,0,0,1,1,0,1
SANTA FE,General Obligado,Lanteri,907,0,0,0,0,0,1,1,1,1
SANTA FE,General Obligado,Las Garzas,1123,1,0,0,0,0,0,1,0,1
SANTA FE,General Obligado,Las Toscas,10838,1,1,0,0,1,1,1,1,1
SANTA FE,General Obligado,Los Laureles,364,0,0,0,0,0,0,1,0,1
SANTA FE,General Obligado,Malabrigo,6734,1,1,0,0,0,1,1,1,1
SANTA FE,General Obligado,Paraje San Manuel,164,0,0,0,0,1,0,1,0,0
SANTIAGO DEL ESTERO,Banda,La Dársena,1152,0,0,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,Banda,Los Quiroga,1065,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,Banda,Los Soria,224,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Simbolar,2344,0,0,0,0,1,0,1,0,1
SANTIAGO DEL ESTERO,Banda,Tramo 16,637,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Tramo 20,116,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Belgrano,Bandera,6536,0,1,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,115,0,0,0,0,1,1,1,0,0
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,487,1,0,0,0,1,1,1,0,0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,894,1,1,0,0,1,1,1,0,1
SANTIAGO DEL ESTERO,Capital,El Deán,655,0,0,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,Capital,El Mojón,85,0,0,0,0,1,1,0,0,0
SANTIAGO DEL ESTERO,Capital,El Zanjón,2290,0,0,0,0,1,1,0,0,0
SANTIAGO DEL ESTERO,Capital,Los Cardozos,165,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,Capital,Maco,550,0,0,0,0,0,1,0,1,1
SANTIAGO DEL ESTERO,Capital,Maquito,84,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,Capital,Morales,204,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Capital,Puesto de San Antonio,84,0,0,0,0,0,0,0,0,1
SANTA FE,General López,San Gregorio,4291,1,0,0,1,0,1,1,1,1
SANTA FE,General López,Sancti Spiritu,3433,1,0,0,0,1,1,1,1,1
SANTA FE,General López,Santa Isabel,4266,1,0,0,1,1,0,1,1,1
